PrescriberID,qAddress,Orders,PlantDate,Plan,Age,latitude,longitude
121551,1125 Mission St,2,23-01-2017 00:00,2017,0,37.77872146,-122.4114128
51391,75 Lafayette St,1,13-10-2004 00:00,2004,13,37.77271908,-122.4166845
107069,400X Mariposa St,1,01-10-2014 00:00,2014,3,37.76445447,-122.3880867
29651,1500X La Salle Ave,10,07-04-2006 00:00,2006,11,37.7362316,-122.3882147
26014,1634 Oakdale Ave,1,19-03-2004 00:00,2004,13,37.73526969,-122.3913538
40819,1040 Howard St,1,13-10-2004 00:00,2004,13,37.77903569,-122.4082094
100131,155 05th St,3,02-10-2012 00:00,2012,5,37.78198244,-122.405412
85062,2604 03rd St,1,08-08-2015 15:32,2015,2,37.75671209,-122.3882746
66490,280 07th St,1,13-07-2015 00:00,2015,2,37.77697551,-122.4082938
51336,333 01st St,6,27-01-2015 00:00,2015,2,37.78700451,-122.3939636
107963,33 03rd St,3,10-11-2014 00:00,2014,3,37.78698197,-122.4027949
22388,5600 03rd St,2,18-05-2010 00:00,2010,7,37.72683008,-122.3937865
46065,,221,06-12-2001 00:00,2001,16,,
115351,399 Fremont St,4,28-12-2016 00:00,2016,1,37.78714179,-122.3923681
51366,50 Pomona St,5,12-03-2005 00:00,2005,12,37.73235984,-122.3933784
29504,1800X Ingalls St,2,28-02-2006 00:00,2006,11,37.72768006,-122.3853744
48192,,34,17-07-2002 00:00,2002,15,,
87499,2121 03rd St,4,04-02-2013 00:00,2013,4,37.76266367,-122.3885732
44591,,119,29-04-2001 00:00,2001,16,,
108976,542 Utah St,1,20-01-2015 00:00,2015,2,37.7624042,-122.4063171
44885,,158,25-04-2001 00:00,2001,16,,
22035,2895 03rd St,3,01-01-2011 00:00,2011,6,37.75322721,-122.3876503
117217,601 04th St,5,06-10-2016 00:00,2016,1,37.77799339,-122.3959492
85616,1258 Quesada Ave,1,30-03-2007 00:00,2007,10,37.72875388,-122.3831887
6635,1499 Evans Ave,3,02-01-2016 08:50,2016,1,37.74166611,-122.3863429
50973,683 REVISED Brannan St,5,01-07-2004 00:00,2004,13,37.775081,-122.4005097
15247,1401X Mission St,2,29-12-2016 00:00,2016,1,37.77500095,-122.4161307
85856,1530 Folsom St,2,21-05-2007 00:00,2007,10,37.77132326,-122.4147699
17445,1958 Palou Ave,1,21-02-2008 00:00,2008,9,37.73784701,-122.3975556
22415,5800 03rd St,14,29-07-2010 00:00,2010,7,37.72466415,-122.394778
44898,,144,25-04-2001 00:00,2001,16,,
6624,1415 Evans Ave,7,04-02-2004 00:00,2004,13,37.74110713,-122.3853543
48198,,40,17-07-2002 00:00,2002,15,,
108062,333 Fremont St,4,19-11-2014 00:00,2014,3,37.78761967,-122.3929631
85731,1035 Howard St,3,16-05-2007 00:00,2007,10,37.77898831,-122.4079557
107961,33 03rd St,1,10-11-2014 00:00,2014,3,37.78680151,-122.4025738
22414,5800 03rd St,13,11-05-2016 00:00,2016,1,37.72470822,-122.3947541
14881,50 Mendell St,7,21-02-2008 00:00,2008,9,37.74331153,-122.3836985
85730,1035 Howard St,2,16-05-2007 00:00,2007,10,37.77893315,-122.4080146
14883,50 Mendell St,9,21-02-2008 00:00,2008,9,37.74315694,-122.3837716
1687,15 Baldwin Ct,1,11-03-2006 00:00,2006,11,37.72965152,-122.3808171
15023,835 Mendell St,1,23-03-2005 00:00,2005,12,37.73789126,-122.387299
97995,1450 Mariposa St,1,09-03-2016 00:00,2016,1,37.76383575,-122.3981895
78332,50 Pomona St,15,01-07-2009 00:00,2009,8,37.7315915,-122.3935529
14050,1355 Market St,6,01-01-2011 00:00,2011,6,37.77693919,-122.4167936
30636,1690 Folsom St,1,23-06-2004 00:00,2004,13,37.7704133,-122.4154029
29503,1800X Ingalls St,1,28-02-2006 00:00,2006,11,37.72771539,-122.385341
29647,1500X La Salle Ave,6,07-04-2006 00:00,2006,11,37.73603358,-122.3878709
86689,833 Bryant St,3,09-04-2007 00:00,2007,10,37.77539087,-122.4031816
28834,1500 Ingalls St,3,12-03-2005 00:00,2005,12,37.72959277,-122.3836544
85601,1155 Palou Ave,1,21-03-2007 00:00,2007,10,37.72919202,-122.3826577
44569,,149,29-04-2001 00:00,2001,16,,
111185,8 10th St,3,03-02-2017 00:00,2017,0,37.77622757,-122.4172735
29423,2501X Ingalls St,3,28-02-2006 00:00,2006,11,37.72319514,-122.3892234
6552,1275 Evans Ave,3,29-03-2004 00:00,2004,13,37.73935151,-122.38226
93053,,,28-04-2010 00:00,2010,7,,
21996,2586 03rd St,1,28-01-2016 08:41,2016,1,37.75681496,-122.3882976
51365,50 Pomona St,6,12-03-2005 00:00,2005,12,37.73224725,-122.3934034
28928,267 08th St,2,11-02-2008 00:00,2008,9,37.77562757,-122.4106996
85596,1081 Palou Ave,1,21-03-2007 00:00,2007,10,37.72838165,-122.3812173
22534,6625X 03rd St,2,01-01-2010 00:00,2010,7,37.71837888,-122.3977078
100130,155 05th St,2,02-10-2012 00:00,2012,5,37.78194385,-122.4053643
45881,,7,06-12-2001 00:00,2001,16,,
44944,,177,25-04-2001 00:00,2001,16,,
35340,806 Arkansas St,1,17-03-2014 00:00,2014,3,37.75606279,-122.3979166
18311,140 Potrero Ave,2,16-07-2015 07:23,2015,2,37.76774636,-122.4078927
22329,5166 03rd St,1,13-03-2001 00:00,2001,16,37.73120457,-122.3921066
4043,2323 Cesar Chavez St,8,10-02-2005 00:00,2005,12,37.74938445,-122.4007688
25480,501 Potrero Ave,1,21-02-2006 00:00,2006,11,37.76299251,-122.4071452
117214,601 04th St,2,06-10-2016 00:00,2016,1,37.77786942,-122.395787
17388,1674 Palou Ave,1,30-01-2014 00:00,2014,3,37.73486076,-122.3922909
85757,960 Folsom St,1,07-05-2007 00:00,2007,10,37.77923943,-122.4048447
6457,1199 Evans Ave,11,22-09-2012 00:00,2012,5,37.73820545,-122.3802347
29837,1700X Evans Ave,4,11-09-2006 00:00,2006,11,37.74441004,-122.3907773
85610,1132 Quesada Ave,1,30-03-2007 00:00,2007,10,37.72745726,-122.3808648
96175,,,04-04-2011 00:00,2011,6,,
116928,900x 24th St,7,22-11-2016 00:00,2016,1,37.75409219,-122.3893868
121550,1125 Mission St,1,23-01-2017 00:00,2017,0,37.77862275,-122.4115521
51368,50 Pomona St,2,12-03-2005 00:00,2005,12,37.73248114,-122.39335
14896,151 Mendell St,10,15-09-2016 00:00,2016,1,37.74346748,-122.3833323
33774,77 Beale St,5,05-01-2015 00:00,2015,2,37.79145561,-122.396023
44711,,85,29-04-2001 00:00,2001,16,,
48170,,63,17-07-2002 00:00,2002,15,,
94627,200X Arkansas St,3,14-10-2010 00:00,2010,7,37.76347437,-122.398663
6557,1295 Evans Ave,2,29-03-2004 00:00,2004,13,37.7395526,-122.3826146
21999,2636 03rd St,1,14-02-2014 00:00,2014,3,37.75633379,-122.3882399
33792,77 Beale St,2,05-01-2015 00:00,2015,2,37.79138852,-122.3959442
85640,1201X Quesada Ave,3,30-03-2007 00:00,2007,10,37.72807047,-122.3823406
51776,2095 Harrison St,5,28-06-2005 00:00,2005,12,37.76445072,-122.412408
6847,595X Newhall St,4,11-12-2002 00:00,2002,15,37.74092592,-122.3873704
15277,1563X Mission St,2,28-10-2016 00:00,2016,1,37.77325318,-122.4183419
24302,15 Young Ct,1,27-11-2007 00:00,2007,10,37.73635317,-122.3860077
116933,1275 Minnesota St,1,22-11-2016 00:00,2016,1,37.75417754,-122.3897615
85618,1314 Quesada Ave,1,30-03-2007 00:00,2007,10,37.7293785,-122.3842748
85718,1187X Howard St,3,30-04-2007 00:00,2007,10,37.7764356,-122.4111752
85581,1470 Palou Ave,1,21-03-2007 00:00,2007,10,37.73265332,-122.3883978
108719,479 Pennsylvania Ave,1,02-01-2015 00:00,2015,2,37.7604819,-122.3932799
87469,2472 03rd St,1,18-01-2008 00:00,2008,9,37.75844128,-122.3885138
28922,362 07th St,1,25-05-2014 00:00,2014,3,37.77589977,-122.4069393
48067,,214,17-07-2002 00:00,2002,15,,
46041,,176,06-12-2001 00:00,2001,16,,
12146,1400X La Salle Ave,26,03-02-2016 08:19,2016,1,37.73501953,-122.3860811
48297,,92,17-07-2002 00:00,2002,15,,
85638,1201X Quesada Ave,1,30-03-2007 00:00,2007,10,37.72813567,-122.3824452
45939,,50,06-12-2001 00:00,2001,16,,
44760,761 Tehama St,3,23-12-2014 00:00,2014,3,37.77510231,-122.4118935
11460,10 Jakey Ct,1,27-09-2013 00:00,2013,4,37.73481224,-122.3843155
103753,1615 Folsom St,1,04-05-2007 00:00,2007,10,37.77061348,-122.41503
22070,2955 03rd St,7,09-09-2015 00:00,2015,2,37.75213556,-122.3875394
29043,140 11th St,1,27-12-2005 00:00,2005,12,37.77367816,-122.4164603
97225,1301X Newcomb Ave,5,30-09-2011 00:00,2011,6,37.73325957,-122.3848
51103,420@ 6TH ST Berry St,28,27-07-2004 00:00,2004,13,37.77191227,-122.3983834
44863,,22,25-04-2001 00:00,2001,16,,
3546,201X Cargo Way,56,07-03-2006 00:00,2006,11,37.7408003,-122.3781646
52850,50 Lansing St,5,22-06-2006 00:00,2006,11,37.78590383,-122.39424
85573,1326 Palou Ave,1,21-03-2007 00:00,2007,10,37.73117042,-122.3857826
51142,420@ 6TH ST Berry St,31,27-07-2004 00:00,2004,13,37.77191227,-122.3983834
14901,175 Mendell St,1,25-02-2008 00:00,2008,9,37.74257979,-122.3836725
116932,900x 24th St,11,22-11-2016 00:00,2016,1,37.75408021,-122.3896081
44649,,57,29-04-2001 00:00,2001,16,,
46720,,2,24-04-2002 00:00,2002,15,,
15246,1401X Mission St,1,29-12-2016 00:00,2016,1,37.77495587,-122.4161953
85558,396 12th St,2,29-05-2007 00:00,2007,10,37.77008458,-122.4133228
22441,6025 03rd St,5,19-06-2013 00:00,2013,4,37.72359267,-122.3949552
19305,345 07th St,1,09-02-2002 00:00,2002,15,37.77619908,-122.4070008
85639,1201X Quesada Ave,2,30-03-2007 00:00,2007,10,37.72810974,-122.382394
80780,702 Vermont St,1,02-01-2015 00:00,2015,2,37.76061446,-122.4042305
51363,50 Pomona St,9,12-10-2004 00:00,2004,13,37.73209446,-122.393439
51116,420@ 6TH ST Berry St,27,27-07-2004 00:00,2004,13,37.77191227,-122.3983834
44843,,2,25-04-2001 00:00,2001,16,,
1686,4X Baldwin Ct,1,19-11-2015 13:24,2015,2,37.72960624,-122.3814
22374,5518 03rd St,1,18-01-2008 00:00,2008,9,37.72749665,-122.3934985
29380,3231 Ingalls St,1,28-02-2006 00:00,2006,11,37.71866726,-122.393289
67335,673 Kansas St,1,02-01-2015 00:00,2015,2,37.76129371,-122.4031049
29051,298 11th St,2,01-01-2011 00:00,2011,6,37.77191712,-122.4143015
44565,,5,29-04-2001 00:00,2001,16,,
44596,,124,29-04-2001 00:00,2001,16,,
6453,1199 Evans Ave,7,16-11-2009 00:00,2009,8,37.73839357,-122.3805762
101870,737 Folsom St,3,23-11-2016 00:00,2016,1,37.78274914,-122.4000878
44984,,56,25-04-2001 00:00,2001,16,,
120499,50X Ecker St,2,13-10-2016 00:00,2016,1,37.78938927,-122.3986232
4039,2323 Cesar Chavez St,4,07-03-2014 00:00,2014,3,37.74934602,-122.401494
85734,937 Howard St,1,30-04-2007 00:00,2007,10,37.78073415,-122.4057382
28962,121 09th St,1,17-02-2006 00:00,2006,11,37.77592042,-122.4141689
51118,420@ 6TH ST Berry St,29,27-07-2004 00:00,2004,13,37.77191227,-122.3983834
12234,1570 La Salle Ave,1,25-11-2002 00:00,2002,15,37.73625602,-122.3880644
29062,428X 11th St,5,27-12-2005 00:00,2005,12,37.76977284,-122.4115405
29546,2900X Ingalls St,3,28-02-2006 00:00,2006,11,37.72076941,-122.3915754
29840,1700X Evans Ave,7,11-09-2006 00:00,2006,11,37.74452856,-122.3909858
49954,1704@ ARKANSAS 20th St,1,25-07-2003 00:00,2003,14,37.75996493,-122.398465
6778,1275 Fairfax Ave,1,12-11-2015 12:46,2015,2,37.73892405,-122.3831788
85783,1265 Folsom St,3,07-05-2007 00:00,2007,10,37.77416902,-122.4109468
46021,,216,06-12-2001 00:00,2001,16,,
46039,,178,06-12-2001 00:00,2001,16,,
51106,420@ 6TH ST Berry St,17,27-07-2004 00:00,2004,13,37.77191227,-122.3983834
116927,900x 24th St,6,22-11-2016 00:00,2016,1,37.75409383,-122.3893266
115672,88 Townsend St,2,28-12-2016 00:00,2016,1,37.78094931,-122.3902853
111884,1415 Hudson Ave,1,29-06-2015 00:00,2015,2,37.73804755,-122.3849203
29850,1800X Evans Ave,4,11-09-2006 00:00,2006,11,37.74540734,-122.3925276
103149,255 09th St,2,28-06-2013 00:00,2013,4,37.77436078,-122.4122245
121715,880 Pennsylvania Ave,11,22-12-2016 00:00,2016,1,37.75555858,-122.3930469
85706,948 Howard St,1,30-04-2007 00:00,2007,10,37.78068007,-122.4061376
28934,260 08th St,1,11-02-2006 00:00,2006,11,37.77552611,-122.4109196
29382,3199X Ingalls St,2,28-02-2006 00:00,2006,11,37.71922744,-122.3927873
3677,100X Cargo Way,113,07-03-2006 00:00,2006,11,37.74455511,-122.3840627
22060,3095 03rd St,3,11-03-2007 00:00,2007,10,37.75062974,-122.38745
18307,111 Potrero Ave,1,31-12-2015 00:00,2015,2,37.76748377,-122.4075788
45914,,33,06-12-2001 00:00,2001,16,,
48053,,229,17-07-2002 00:00,2002,15,,
27465,2945 03rd St,2,09-11-2010 00:00,2010,7,37.75264754,-122.3875912
44625,,153,29-04-2001 00:00,2001,16,,
25709,590 06th St,2,03-03-2001 00:00,2001,16,37.77490341,-122.4012749
48273,,83,17-07-2002 00:00,2002,15,,
85768,1400X Folsom St,3,07-05-2007 00:00,2007,10,37.77245813,-122.4134346
26628,1099X Bay Shore Blvd,1,05-03-2003 00:00,2003,14,37.73082901,-122.4033846
48111,,277,17-07-2002 00:00,2002,15,,
29652,1500X La Salle Ave,11,07-04-2006 00:00,2006,11,37.73627042,-122.3882678
44630,,158,29-04-2001 00:00,2001,16,,
29493,1700X Ingalls St,2,28-02-2006 00:00,2006,11,37.72836954,-122.3847442
48076,,242,17-07-2002 00:00,2002,15,,
111580,1501-1555 Mariposa St,4,16-07-2015 00:00,2015,2,37.763661,-122.3988952
6759,1275 Fairfax Ave,3,12-11-2015 12:51,2015,2,37.73884818,-122.3830384
48132,,300,17-07-2002 00:00,2002,15,,
95825,1140 Folsom St,4,29-08-2011 00:00,2011,6,37.77608812,-122.4088279
110745,2300x Mariposa St,5,05-05-2015 00:00,2015,2,37.76331081,-122.4067274
100332,555 04th St,6,01-04-2012 00:00,2012,5,37.77912583,-122.3973627
46146,,1,27-12-2001 00:00,2001,16,,
108089,2501X 18th St,1,20-11-2014 00:00,2014,3,37.76182834,-122.4079887
87461,2400 03rd St,6,18-01-2008 00:00,2008,9,37.75916987,-122.388585
51115,420@ 6TH ST Berry St,14,27-07-2004 00:00,2004,13,37.77191227,-122.3983834
91697,1699 Howard St,2,01-03-2007 00:00,2007,10,37.77032095,-122.4175021
17384,1643 Palou Ave,1,16-11-2009 00:00,2009,8,37.73443957,-122.3918799
29053,340 11th St,1,27-12-2005 00:00,2005,12,37.77097998,-122.4130907
106757,999 Key Ave,1,02-06-2014 00:00,2014,3,37.71881299,-122.3959443
73565,1501 Kirkwood Ave,1,14-05-2013 00:00,2013,4,37.73716511,-122.3883667
15254,1475 Mission St,1,26-11-2002 00:00,2002,15,37.77444643,-122.4168132
85701,926 Howard St,1,30-04-2007 00:00,2007,10,37.78102637,-122.4056953
51361,50 Pomona St,11,12-10-2004 00:00,2004,13,37.73181132,-122.3935055
120501,50X Ecker St,4,13-10-2016 00:00,2016,1,37.78932884,-122.3985515
18350,459 Potrero Ave,1,08-01-2015 06:59,2015,2,37.76370584,-122.4072121
31840,1175 Folsom St,1,06-05-2015 00:00,2015,2,37.77548695,-122.4092749
116638,2100 20th St,3,13-06-2016 00:00,2016,1,37.75972406,-122.402441
63769,55 Hawthorne St,1,03-04-2013 00:00,2013,4,37.78537091,-122.3986151
45942,,153,06-12-2001 00:00,2001,16,,
28946,367 09th St,1,17-02-2006 00:00,2006,11,37.77299238,-122.4104855
3525,201X Cargo Way,35,07-03-2006 00:00,2006,11,37.74153985,-122.3794753
44865,,24,25-04-2001 00:00,2001,16,,
44562,,13,29-04-2001 00:00,2001,16,,
85645,1313 Quesada Ave,1,30-03-2007 00:00,2007,10,37.72935488,-122.3846041
22379,5545 03rd St,2,29-06-2007 00:00,2007,10,37.72712759,-122.393342
50824,,1,19-03-2004 00:00,2004,13,,
28903,300 05th St,1,11-02-2006 00:00,2006,11,37.78000998,-122.4032171
46057,,180,06-12-2001 00:00,2001,16,,
22270,4704 03rd St,1,24-04-2015 15:01,2015,2,37.73546996,-122.3906135
48200,,42,17-07-2002 00:00,2002,15,,
50972,683 REVISED Brannan St,6,01-07-2004 00:00,2004,13,37.775081,-122.4005097
84834,1011 Howard St,2,04-05-2007 00:00,2007,10,37.77937773,-122.4074632
44972,,44,25-04-2001 00:00,2001,16,,
44558,,17,29-04-2001 00:00,2001,16,,
25949,2100 Oakdale Ave,2,10-03-2007 00:00,2007,10,37.74013718,-122.399912
28901,270X 05th St,1,11-02-2006 00:00,2006,11,37.78053818,-122.4039013
46143,,2,27-12-2001 00:00,2001,16,,
6447,1199 Evans Ave,1,20-11-2015 07:28,2015,2,37.73859523,-122.3809042
25933,1980 Oakdale Ave,1,21-02-2008 00:00,2008,9,37.73856125,-122.3971287
29046,238 11th St,1,27-12-2005 00:00,2005,12,37.77245272,-122.4149076
18349,480 Potrero Ave,1,28-02-2006 00:00,2006,11,37.76362998,-122.4075063
44572,,136,29-04-2001 00:00,2001,16,,
116929,900x 24th St,8,22-11-2016 00:00,2016,1,37.75408908,-122.3894382
406,3822 19th Ave,1,10-03-2007 00:00,2007,10,37.71918832,-122.4742283
45947,,144,06-12-2001 00:00,2001,16,,
48236,,20,17-07-2002 00:00,2002,15,,
44907,,141,25-04-2001 00:00,2001,16,,
10096,737 Guerrero St,1,19-07-2011 00:00,2011,6,37.75931541,-122.4234649
16335,862X Monterey Blvd,5,22-04-2008 00:00,2008,9,37.73149968,-122.4541404
45946,,143,06-12-2001 00:00,2001,16,,
28347,65 Cortland Ave,2,27-09-2006 00:00,2006,11,37.74056593,-122.4215355
27513,1212 Guerrero St,4,10-09-2001 00:00,2001,16,37.75147873,-122.422956
29712,1594X Guerrero St,7,30-03-2006 00:00,2006,11,37.74604421,-122.4222791
30683,425 Buchanan St,1,23-10-2014 00:00,2014,3,37.77398794,-122.4275381
44582,,146,29-04-2001 00:00,2001,16,,
15596,3274 Mission St,1,22-04-2008 00:00,2008,9,37.74449769,-122.4207016
48292,,102,17-07-2002 00:00,2002,15,,
48240,,24,17-07-2002 00:00,2002,15,,
5513,821 Dolores St,1,26-06-2002 00:00,2002,15,37.75622685,-122.4254357
32331,184 Ellsworth St,1,14-07-2009 00:00,2009,8,37.7405124,-122.4145873
22826,84 Turquoise Way,1,02-12-2015 14:48,2015,2,37.74356134,-122.444928
29288,400X Portola Dr,9,14-10-2005 00:00,2005,12,37.7460472,-122.4494304
48173,,66,17-07-2002 00:00,2002,15,,
5102,2629 Diamond St,2,29-06-2007 00:00,2007,10,37.73642427,-122.4343978
14122,1600X Market St,3,07-07-2011 15:22,2011,6,37.77392686,-122.4210615
44700,,84,29-04-2001 00:00,2001,16,,
5097,2617 Diamond St,2,30-11-2005 00:00,2005,12,37.73661343,-122.4344615
28361,3550 Mission St,1,29-03-2004 00:00,2004,13,37.74055803,-122.4232538
29970,500X Junipero Serra Blvd,14,01-04-2007 00:00,2007,10,37.72845608,-122.4721814
45899,,19,06-12-2001 00:00,2001,16,,
16027,160 Monterey Blvd,1,23-02-2005 00:00,2005,12,37.73171118,-122.4386165
17008,1000 Oak St,1,20-02-2006 00:00,2006,11,37.77339739,-122.4359103
28309,436 Cortland Ave,1,22-11-2003 00:00,2003,14,37.73902999,-122.4168797
44563,,11,29-04-2001 00:00,2001,16,,
10010,174 Guerrero St,1,16-01-2002 00:00,2002,15,37.76846532,-122.424576
48143,,253,17-07-2002 00:00,2002,15,,
110785,2 Edna St,2,06-05-2015 00:00,2015,2,37.72685455,-122.4464102
94164,729 Lawton St,1,15-06-2010 00:00,2010,7,37.75828061,-122.4708317
45948,,145,06-12-2001 00:00,2001,16,,
85069,501 York St,2,05-07-2007 00:00,2007,10,37.76307767,-122.4091955
115537,99X Lech Walesa St,2,08-02-2016 00:00,2016,1,37.7778704,-122.4189251
25380,1315 Geneva Ave,1,04-03-2003 00:00,2003,14,37.71348612,-122.434159
50137,543 Howard St,4,07-08-2003 00:00,2003,14,37.78776721,-122.3968795
10375,1296 Haight St,2,12-04-2007 00:00,2007,10,37.77054616,-122.4432626
16291,710 Monterey Blvd,1,31-05-2001 00:00,2001,16,37.73162906,-122.4514989
48312,,163,17-07-2002 00:00,2002,15,,
18389,852 Potrero Ave,1,02-03-2005 00:00,2005,12,37.75846844,-122.4070058
46308,,11,31-01-2002 00:00,2002,15,,
29260,300X Portola Dr,4,14-10-2005 00:00,2005,12,37.74687822,-122.4455369
17096,1673 Oak St,1,26-09-2007 00:00,2007,10,37.77185103,-122.4468623
28336,3211 Mission St,1,10-01-2004 00:00,2004,13,37.74535697,-122.4199085
11708,700X Junipero Serra Blvd,25,30-03-2006 00:00,2006,11,37.72581764,-122.4722931
48348,,153,17-07-2002 00:00,2002,15,,
29980,1622X Guerrero St,1,24-03-2007 00:00,2007,10,37.74520453,-122.4222256
44530,,30,29-04-2001 00:00,2001,16,,
71,878 14th St,1,02-12-2015 07:54,2015,2,37.76754463,-122.4327805
44533,,36,29-04-2001 00:00,2001,16,,
48311,,177,17-07-2002 00:00,2002,15,,
44651,,71,29-04-2001 00:00,2001,16,,
16338,862X Monterey Blvd,8,22-04-2008 00:00,2008,9,37.73148354,-122.4544286
44889,,152,25-04-2001 00:00,2001,16,,
44864,,30,25-04-2001 00:00,2001,16,,
16892,311 Oak St,1,05-11-2011 00:00,2011,6,37.77466906,-122.4248316
29966,500x Junipero Serra Blvd,10,01-04-2007 00:00,2007,10,37.72798027,-122.4719896
5086,2575 Diamond St,1,26-05-2011 00:00,2011,6,37.73771927,-122.4346243
5751,1790 Dolores St,1,14-02-2008 00:00,2008,9,37.74086297,-122.4242638
11746,700X Junipero Serra Blvd,29,03-03-2006 00:00,2006,11,37.72557676,-122.4723519
32210,85 Mullen Ave,1,28-11-2016 00:00,2016,1,37.74645055,-122.4092362
44902,,136,25-04-2001 00:00,2001,16,,
2428,2879 Bryant St,1,19-05-2004 00:00,2004,13,37.74860936,-122.4086208
1361,14 Amethyst Way,1,29-08-2016 00:00,2016,1,37.74625944,-122.4455192
6985,819 Fell St,1,22-02-2008 00:00,2008,9,37.77477013,-122.431431
45921,,67,06-12-2001 00:00,2001,16,,
48345,,162,17-07-2002 00:00,2002,15,,
28496,249 Cortland Ave,2,22-11-2003 00:00,2003,14,37.739445,-122.4187882
22968,572 Valencia St,1,04-07-2010 00:00,2010,7,37.76374972,-122.4218883
5687,1512 Dolores St,1,26-11-2007 00:00,2007,10,37.74510598,-122.4246686
14303,2175 Market St,7,25-03-2011 00:00,2011,6,37.76634378,-122.4302091
26495,2700 Harrison St,2,02-06-2007 00:00,2007,10,37.75465875,-122.4122057
29607,900X Junipero Serra Blvd,16,09-03-2013 00:00,2013,4,37.72107553,-122.4725824
4128,3450 Cesar Chavez St,1,25-01-2008 00:00,2008,9,37.74825305,-122.4193239
72,878 14th St,2,03-03-2016 12:34,2016,1,37.76753745,-122.4328331
2349,2406 Bryant St,1,15-03-2016 00:00,2016,1,37.75582843,-122.4095338
28714,495 Castro St,1,07-04-2004 00:00,2004,13,37.76100896,-122.4349094
5568,1017 Dolores St,1,14-04-2005 00:00,2005,12,37.75310495,-122.4251283
28843,338 Shields St,1,30-01-2008 00:00,2008,9,37.71795664,-122.4659783
11780,800X Junipero Serra Blvd,12,30-03-2006 00:00,2006,11,37.72319936,-122.4722472
5392,347 Dolores St,1,14-04-2016 08:36,2016,1,37.76350724,-122.4261193
29296,400X Portola Dr,17,14-10-2005 00:00,2005,12,37.7459291,-122.4503649
29295,400X Portola Dr,16,14-10-2005 00:00,2005,12,37.74593754,-122.4502795
26701,1055 Church St,1,08-04-2002 00:00,2002,15,37.75404707,-122.4275504
15306,1650 Mission St,3,23-01-2012 00:00,2012,5,37.77162712,-122.4194852
10407,1392 Haight St,1,01-01-2009 00:00,2009,8,37.77031598,-122.4450512
24550,322 Cortland Ave,1,22-11-2003 00:00,2003,14,37.73915263,-122.4180168
29319,1250X Portola Dr,9,14-10-2005 00:00,2005,12,37.74006075,-122.4631699
11705,700X Junipero Serra Blvd,22,09-03-2013 00:00,2013,4,37.72585322,-122.472326
708,1504X Dolores St,2,06-11-2015 14:27,2015,2,37.74531448,-122.4246669
2405,2730X Bryant St,1,19-05-2004 00:00,2004,13,37.75070215,-122.4090422
28389,1540 Ocean Ave,1,01-04-2003 00:00,2003,14,37.72457532,-122.4589405
26483,148 Gold Mine Dr,1,29-05-2001 00:00,2001,16,37.74264741,-122.4390749
5558,979 Dolores St,1,23-05-2013 00:00,2013,4,37.75371464,-122.4251889
29992,681X San Jose Ave,7,24-03-2007 00:00,2007,10,37.74480633,-122.422357
10431,1430 Haight St,1,02-02-2004 00:00,2004,13,37.77018823,-122.4460484
29945,284 Broad St,1,10-03-2007 00:00,2007,10,37.71323603,-122.4620746
28608,1345 Ocean Ave,3,24-07-2015 09:29,2015,2,37.72394111,-122.4568751
10232,11 Haight St,1,30-05-2002 00:00,2002,15,37.77302061,-122.422717
418,3870 19th Ave,1,28-02-2008 00:00,2008,9,37.7183578,-122.4734404
10449,1530 Haight St,1,22-09-2011 00:00,2011,6,37.76999619,-122.4475685
10349,978 Haight St,1,14-06-2012 00:00,2012,5,37.77116653,-122.4383957
17016,1030 Oak St,1,13-10-2014 10:45,2014,3,37.7733462,-122.4362905
15307,1650 Mission St,4,29-06-2007 00:00,2007,10,37.77143489,-122.4195722
28287,925 Guerrero St,1,14-03-2003 00:00,2003,14,37.75633824,-122.4231795
29983,1622X Guerrero St,4,24-03-2007 00:00,2007,10,37.74538344,-122.422211
31470,538 Elizabeth St,1,17-12-2012 00:00,2012,5,37.75223376,-122.4328399
16255,625 Monterey Blvd,4,19-12-2015 08:22,2015,2,37.73143598,-122.4498814
30016,750X San Jose Ave,8,24-03-2007 00:00,2007,10,37.74315579,-122.4229579
24355,131 Duboce Ave,1,27-12-2007 00:00,2007,10,37.76973875,-122.4231678
26046,92 Broad St,1,08-03-2005 00:00,2005,12,37.7132762,-122.4555456
4165,3770 Cesar Chavez St,1,19-01-2016 00:00,2016,1,37.74794365,-122.4240173
5573,1037 Dolores St,1,27-02-2004 00:00,2004,13,37.75281923,-122.4251034
29984,1622X Guerrero St,5,24-03-2007 00:00,2007,10,37.74540941,-122.4222134
5519,856-858 Dolores St,1,20-11-2013 00:00,2013,4,37.75573649,-122.425671
857,400X Alemany Blvd,3,24-07-2015 09:50,2015,2,37.73317551,-122.4141688
5671,1421 Dolores St,1,25-10-2003 00:00,2003,14,37.74665877,-122.424516
28296,1432 Guerrero St,1,26-02-2003 00:00,2003,14,37.74824995,-122.422649
24350,69 Duboce Ave,1,08-06-2002 00:00,2002,15,37.76982146,-122.4217369
16691,900X Noriega St,2,07-11-2014 11:22,2014,3,37.75436968,-122.4735058
7562,2924 Folsom St,1,14-12-2013 00:00,2013,4,37.75042512,-122.4139959
10332,839 Haight St,1,13-06-2009 00:00,2009,8,37.77132083,-122.4360441
10066,524 Guerrero St,1,02-02-2010 00:00,2010,7,37.76272934,-122.4240289
